Id Database record;Name_site;Province;Country;Region;Laboratory;CRA;Error;Life;Method;Sample;Type;Specie;13C;15N;CN;Level;SU or UE;Periodization;Phase;Cultural_horizon;Cultural info;LongGM;LatGM;Short reference;Bibliography
933;Sidari;Blk. Corfú;Greece;West Balkans;Sin-LAB-1016;7770;340;Long;Conventional;Sediment;Bulk;n.d;;;;D;Shellmidden ?;Mesolithic;;;;19.73;39.78;Berger et al. 2014;Berger, J.-F., Metallinou, G., Guilaine, J., 2014. Vers une révision de la Transition méso-néolitique sur le site de Sidari (Corfou, Grèce). Nouvelles données géoarchéologiques et radiocarbone, évaluation des processus post-dépositionnels, in: Manen, C., Perrin, T., Guilaine, J. (Eds.), La Transition Néolithique En Méditerranée. Errance & Archives d’écologie préhistorique, Paris, pp. 213–232.
519;Grotta del Santuario della Madonna;P. Calabria;Italy;West Mediterranean;R-288;8600;120;Short;Conventional;Shell;Singular;n.d;;;;49-50c;;Mesolithic;Early;Epipaleolithic Indiferenziato;Mainly Flakes [Prehistoria Alpina 2016];15.7846;39.8967;Templer 2016;Templer, M., 2016. What Happened to the Southern European Hunter-Gatherers at the Advent of Farming, between Western Anatolia and the Head of the Adriatic Sea (9000-4500 BC)? A narrative description based on the archaeological record (PhD in Prehistory). University of Neuchâthel, Neuchâthel.
143;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Sac-1459;6940;140;Short;Conventional;Shell;Bulk;n.d;;;;7C;;Mesolithic;Late;Mixed cultural horizons;Presencia de material cerámico [No fiable];-8.48803;39.95715;Zilhão 2000;
144;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Gif-9708;8680;40;Long;Conventional;Charcoal;Bulk;n.d;;;;8C base;K17 B/10 (z = 205);Mesolithic;Early;Initial Mesolithic;;-8.48803;39.95715;Aubry et al. 1997;
145;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Gif-9939;8445;20;Long;Conventional;Charcoal;Bulk;n.d;;;;8C;K20 A/11 (z = 235);Mesolithic;Early;Initial Mesolithic;;-8.48803;39.95715;Aubry et al. 1997;
146;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Gif-9679;8120;70;Long;Conventional;Charcoal;Bulk;n.d;;;;8C;K17 B/7 (z = 172);Mesolithic;Early;Initial Mesolithic;;-8.48803;39.95715;Aubry et al. 1997;
147;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Gif-9707;7580;30;Long;Conventional;Charcoal;n.d;n.d;;;;8C;K17 A/13 (z = 250);Mesolithic;Early;Mixed cultural horizons;* Solutrian occupation;-8.48803;39.95715;Aubry et al. 1997;
148;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Gif-9940;7000;60;Long;Conventional;Charcoal;Bulk;n.d;;;;8A;K20 B/8 (z = 257);Mesolithic;Late;Castelnovian B;1  triangle [dudoso];-8.48803;39.95715;Aubry et al. 1997;
149;Buraca Grande;Distrito de Leiria;Portugal;Atlantic Coast;Sac-1461;6850;210;Long;Conventional;Charcoal;Bulk;n.d;;;;7C;;Mesolithic;Late;Mixed cultural horizons;Presencia de material cerámico [No fiable];-8.48803;39.95715;Zilhão 2000;
459;Fonte dos Cântaros 5;Distrito de Beja;Portugal;Atlantic Coast;Beta- 588968;7610;30;Short;AMS;Tooth;Singular;Human;-20.1;;;;Pit;Mesolithic;Early;Initial Mesolithic;one quartz flake;-7.95108;40.05623;Melo (2024);
557;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-453;8024;100;Long;Conventional;Charcoal;n.d;n.d;;;;A;63-64;Mesolithic;Late;Castelnovian B;4 trapezes symmetric [Dini 2008];16.0132;40.0882;Natali y Forgia 2017;Natali, E., Forgia, V., 2017. The beginning of the Neolithic in Southern Italy and Sicily. Quat. Int.
558;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-449;7800;90;Long;Conventional;Charcoal;n.d;n.d;;;;A;55;Mesolithic;Late;Castelnovian B;4 trapezes symmetric  [Dini 2008];16.0132;40.0882;Skeates y Whitehouse 1997;Skeates, R., Whitehouse, R., 1997. New radiocarbon Dates for prehistoric italy, 2. Accord. Res. Pap. 6, 179–191.
559;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-446;7620;90;Long;Conventional;Charcoal;n.d;n.d;;;;D;43;Mesolithic;Late;Castelnovian A;46 trapezes symmetric + 21 asymmetric [Dini 2008];16.0132;40.0882;Skeates y Whitehouse 1997;Skeates, R., Whitehouse, R., 1997. New radiocarbon Dates for prehistoric italy, 2. Accord. Res. Pap. 6, 179–191.
560;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-448;7570;90;Long;Conventional;Charcoal;n.d;n.d;;;;B;53-54;Mesolithic;Late;Castelnovian A;29 trapezes symmetric + 7 asymmetric [Dini 2008];16.0132;40.0882;Natali y Forgia 2017;Natali, E., Forgia, V., 2017. The beginning of the Neolithic in Southern Italy and Sicily. Quat. Int.
561;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-445;7420;90;Long;Conventional;Charcoal;n.d;n.d;;;;D;41-42;Mesolithic;Late;Castelnovian A;46 trapezes symmetric + 21 asymmetric [Dini 2008];16.0132;40.0882;Natali y Forgia 2017;Natali, E., Forgia, V., 2017. The beginning of the Neolithic in Southern Italy and Sicily. Quat. Int.
562;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-447;7400;90;Long;Conventional;Charcoal;n.d;n.d;;;;B;52;Mesolithic;Late;Castelnovian A;29 trapezes symmetric + 7 asymmetric [Dini 2008];16.0132;40.0882;Skeates y Whitehouse 1997;Skeates, R., Whitehouse, R., 1997. New radiocarbon Dates for prehistoric italy, 2. Accord. Res. Pap. 6, 179–191.
563;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-451;7160;80;Long;Conventional;Charcoal;n.d;n.d;;;;A;58;Mesolithic;Late;Castelnovian B;4 trapezes symmetric [Dini 2008];16.0132;40.0882;Skeates y Whitehouse 1997;Skeates, R., Whitehouse, R., 1997. New radiocarbon Dates for prehistoric italy, 2. Accord. Res. Pap. 6, 179–191.
564;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-450;7045;80;Long;Conventional;Charcoal;n.d;n.d;;;;A;57;Mesolithic;Late;Castelnovian B;4 trapezes symmetric [Dini 2008];16.0132;40.0882;Skeates y Whitehouse 1997;Skeates, R., Whitehouse, R., 1997. New radiocarbon Dates for prehistoric italy, 2. Accord. Res. Pap. 6, 179–191.
565;Grotta di Latronico (3);P. Basilicata;Italy;West Mediterranean;R-442;6970;90;Long;Conventional;Charcoal;n.d;n.d;;;;A;59-60;Mesolithic;Late;Castelnovian B;4 trapezes symmetric [Dini 2008];16.0132;40.0882;Natali y Forgia 2017;Natali, E., Forgia, V., 2017. The beginning of the Neolithic in Southern Italy and Sicily. Quat. Int.
746;Parque Darwin;Madrid;Spain;West Mediterranean;Beta-205750;8470;70;Long;AMS;Sediment;Bulk;n.d;;;;;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-3.39241;40.24165;Escobar 2010;Escobar Requena, A., 2010. Tras las huellas del cambio en el centro peninsular. La industria de muescas y denticulados del yacimiento del Parque Darwin (Madrid) en el contexto del IX milenio BP (Thesis of Master). Universidad Autónoma de Madrid, Madrid.
747;Parque Darwin;Madrid;Spain;West Mediterranean;Beta-279815;8710;40;Long;AMS;Charcoal;n.d;n.d;;;;ET11;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-3.39241;40.24165;Escobar 2010;Escobar Requena, A., 2010. Tras las huellas del cambio en el centro peninsular. La industria de muescas y denticulados del yacimiento del Parque Darwin (Madrid) en el contexto del IX milenio BP (Thesis of Master). Universidad Autónoma de Madrid, Madrid.
748;Parque Darwin;Madrid;Spain;West Mediterranean;Beta-279814;8920;40;Long;AMS;Charcoal;n.d;n.d;;;;ET8;;Mesolithic;Early;;;-3.39241;40.24165;Escobar 2010;Escobar Requena, A., 2010. Tras las huellas del cambio en el centro peninsular. La industria de muescas y denticulados del yacimiento del Parque Darwin (Madrid) en el contexto del IX milenio BP (Thesis of Master). Universidad Autónoma de Madrid, Madrid.
990;Vale Sá;Distrito de Coimbra;Portugal;Atlantic Coast;Gif-10348;8500;110;Long;Conventional;Charcoal;n.d;n.d;;;;;Structure;Mesolithic;Early;Initial Mesolithic;no defined;-8.42118;40.28736;Gameiro et al. 2020;
952;Terragne di Manduria;P. Apulia;Italy;West Mediterranean;Beta-67093;7260;70;Short;AMS;Bone;Singular;Bos sp.;;;;US 4-5;;Mesolithic;Late;Castelnovian B;15 trapezes asymmetrics + 2 segments + 2 triangle [monograph];17.647;40.4056;Natali y Forgia 2017;Natali, E., Forgia, V., 2017. The beginning of the Neolithic in Southern Italy and Sicily. Quat. Int.
273;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;PSU-4414;6980;25;Short;AMS;Bone;Singular;Human;;;;III;Q4 (-125/-144);Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olalde et al. 2019;"Olalde, I., Mallick, S., Patterson, N., Rohland, N., Villalba-Mouco, V., Silva, M., Dulias, K., Edwards, C.J., Gandini, F., Pala, M., Soares, P., Ferrando-Bernal, M., Adamski, N., Broomandkhoshbacht, N., Cheronet, O., Culleton, B.J., Fernandes, D., Lawson, A.M., Mah, M., Oppenheimer, J., Stewardson, K., Zhang, Z., Jiménez Arenas, J.M., Toro Moyano, I.J., Salazar-García, D.C., Castanyer, P., Santos, M., Tremoleda, J., Lozano, M., García Borja, P., Fernández-Eraso, J., Mujika-Alustiza, J.A., Barroso, C., Bermúdez, F.J., Viguera Mínguez, E., Burch, J., Coromina, N., Vivó, D., Cebrià, A., Fullola, J.M., García-Puchol, O., Morales, J.I., Oms, F.X., Majó, T., Vergès, J.M., Díaz-Carvajal, A., Ollich-Castanyer, I., López-Cachero, F.J., Silva, A.M., Alonso-Fernández, C., Delibes de Castro, G., Jiménez Echevarría, J., Moreno-Márquez, A., Pascual Berlanga, G., Ramos-García, P., Ramos-Muñoz, J., Vijande Vila, E., Aguilella Arzo, G., Esparza Arroyo, Á., Lillios, K.T., Mack, J., Velasco-Vázquez, J., Waterman, A., Benítez de Lugo Enrich, L., Benito Sánchez, M., Agustí, B., Codina, F., de Prado, G., Estalrrich, A., Fernández Flores, Á., Finlayson, C., Finlayson, G., Finlayson, S., Giles-Guzmán, F., Rosas, A., Barciela González, V., García Atiénzar, G., Hernández Pérez, M.S., Llanos, A., Carrión Marco, Y., Collado Beneyto, I., López-Serrano, D., Sanz Tormo, M., Valera, A.C., Blasco, C., Liesau, C., Ríos, P., Daura, J., de Pedro Michó, M.J., Diez-Castillo, A.A., Flores Fernández, R., Francès Farré, J., Garrido-Pena, R., Gonçalves, V.S., Guerra-Doce, E., Herrero-Corral, A.M., Juan-Cabanilles, J., López-Reyes, D., McClure, S.B., Merino Pérez, M., Oliver Foix, A., Sanz Borràs, M., Sousa, A.C., Vidal Encinas, J.M., Kennett, D.J., Richards, M.B., Werner Alt, K., Haak, W., Pinhasi, R., Lalueza-Fox, C., Reich, D., 2019. The genomic history of the Iberian Peninsula over the past 8000 years. Science 363, 1230. https://doi.org/10.1126/science.aav4040
"
274;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;Beta-136676;6800;70;Short;AMS;Bone;Singular;n.d;;;;I;S3 N1 [-16 cm];Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olaria 2000;Olaria Puyoles, C.R., 2000. Nuevas dataciones de C-14 para el neolítico mediterráneo peninsular. Quad. Prehistòria Arqueol. Castelló 21, 27–34.
275;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;Beta-136677;6900;70;Short;AMS;Bone;Singular;n.d;;;;I;S3 N3 [-51 / -101 cm];Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olaria 2000;Olaria Puyoles, C.R., 2000. Nuevas dataciones de C-14 para el neolítico mediterráneo peninsular. Quad. Prehistòria Arqueol. Castelló 21, 27–34.
276;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;Beta-170713;6660;40;Short;AMS;Bone;Singular;n.d;;;;IIb;S5 N3 [-51 / -101 cm];Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olaria 2005;Olaria Puyoles, C.R., 2005. Un enterramiento Meso - Neolítico en el Cingle del Mas Nou (Ares del Maestre, Castellón) del 7000 BP en territorio de arte levantino, in: Ontañón Peredo, R., García-Moncó Piñeiro, C., Arias Cabal, P. (Eds.), Actas Del III Congreso Del Neolítico En La Península Ibérica : Santander, 5 a 8 de Octubre de 2003. Universidad de Cantabria, Santander, pp. 615–624.
277;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;Beta-170714;6910;40;Short;AMS;Bone;Singular;Human;;;;III;S5 N3 [-101 / -122 cm];Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olaria 2005;Olaria Puyoles, C.R., 2005. Un enterramiento Meso - Neolítico en el Cingle del Mas Nou (Ares del Maestre, Castellón) del 7000 BP en territorio de arte levantino, in: Ontañón Peredo, R., García-Moncó Piñeiro, C., Arias Cabal, P. (Eds.), Actas Del III Congreso Del Neolítico En La Península Ibérica : Santander, 5 a 8 de Octubre de 2003. Universidad de Cantabria, Santander, pp. 615–624.
278;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;Beta-170715;6820;40;Short;AMS;Bone;Singular;Human;;;;III;S5 N3 [-125 cm];Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Olaria 2005;Olaria Puyoles, C.R., 2005. Un enterramiento Meso - Neolítico en el Cingle del Mas Nou (Ares del Maestre, Castellón) del 7000 BP en territorio de arte levantino, in: Ontañón Peredo, R., García-Moncó Piñeiro, C., Arias Cabal, P. (Eds.), Actas Del III Congreso Del Neolítico En La Península Ibérica : Santander, 5 a 8 de Octubre de 2003. Universidad de Cantabria, Santander, pp. 615–624.
279;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;OxA-V-2360-28;6897;34;Short;AMS;Bone;Singular;Human;;;;;Burial 2;Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Salazar García et al. 2014;Salazar-García, D.C., Aura, J.E., Olària, C.R., Talamo, S., Morales, J.V., Richards, M.P., 2014. Isotope evidence for the use of marine resources in the Eastern Iberian Mesolithic. J. Archaeol. Sci. 42, 231–240.
280;Cingle del Mas Nou;Castelló;Spain;West Mediterranean;OxA-V-2360-29;6925;35;Short;AMS;Bone;Singular;Human;;;;;Burial 7;Mesolithic;Late;Castelnovian B;Presence of trapezes, triangles and segments [Based on monography];-0.11659;40.41747;Salazar García et al. 2014;Salazar-García, D.C., Aura, J.E., Olària, C.R., Talamo, S., Morales, J.V., Richards, M.P., 2014. Isotope evidence for the use of marine resources in the Eastern Iberian Mesolithic. J. Archaeol. Sci. 42, 231–240.
22;Abrigo de la Font de l'Horta;Castelló;Spain;West Mediterranean;Beta-521590;6620;30;Short;AMS;Bone;Singular;Cervus elaphus;;;;Level I;;Mesolithic;Late;Castelnovian B;3 trapezes / 1 triangles / 1 segment;-0.31023;40.44392;Roman y Domingo 2022;Roman, D. and Domingo, I., 2022. ¿Últimos mesolíticos o pioneros neolíticos? El Abrigo de la Font de l'Horta (Vilafranca, Castelló, País Valenciano. Munibe Antropología-Arkeología, 73, online-first.
109;Barranc de la Fontanella;Castelló;Spain;West Mediterranean;OxA-29609;9250;40;Short;AMS;Bone;Singular;Equus sp.;;;;IIb;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.23539;40.44517;Roman y Domingo 2021;Roman, D. and Domingo, I., 2021. Aportaciones al conocimiento del Mesolítico Antiguo en la vertiente mediterránea de la península ibérica: la Balma del Barranc de La Fontanella (Vilafranca, Castelló). Trabajos de Prehistoria 78, N.º 2, julio-diciembre 2021, pp. 344-355, ISSN: 0082-5638
110;Barranc de la Fontanella;Castelló;Spain;West Mediterranean;Beta-461366;9210;30;Long;AMS;Charcoal;Singular;Pinus nigra;;;;IIb;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.23539;40.44517;Roman y Domingo 2021;Roman, D. and Domingo, I., 2021. Aportaciones al conocimiento del Mesolítico Antiguo en la vertiente mediterránea de la península ibérica: la Balma del Barranc de La Fontanella (Vilafranca, Castelló). Trabajos de Prehistoria 78, N.º 2, julio-diciembre 2021, pp. 344-355, ISSN: 0082-5638
111;Barranc de la Fontanella;Castelló;Spain;West Mediterranean;Beta-573649;7830;30;Short;AMS;Bone;Singular;Bos sp.;;;;IIa;;Mesolithic;Late;Castelnovian A;20 trapezes / 5 triangles / 3 segments;-0.23539;40.44517;Roman et al. 2023;Román, D., Domingo, I., Bergadà, M. M., Lloveras, L., Nadal, J. 2023. La Balma del Barranc de La Fontanella (Vilafranca, castelló) y sus implicaciones en el conocimiento del Mesolítico Geométrico del Mediterráneo ibérico y el Valle del Ebro. Complutum, 34(1), 9-30. https://doi.org/10.5209/cmpl.88937
271;Cingle del Mas Cremat;Castelló;Spain;West Mediterranean;Beta-232341;6800;50;Short;AMS;Seed / Fruit;Singular;Corylus avellana;-24.5;;;V;;Mesolithic;Late;Castelnovian B;4 trapezes / 4 triangles / 1 segment;-0.27978;40.5058;Vizcaino León 2010;Vizcaino León, D., 2010. El Cingle del Mas Cremat (Portell de Morella, Castellón).  Ein Mediterraneo, Valencia.
272;Cingle del Mas Cremat;Castelló;Spain;West Mediterranean;Beta-232342;6780;50;Short;AMS;Seed / Fruit;Singular;Corylus avellana;-23.0;;;VI;;Mesolithic;Late;Castelnovian B;1 trapeze;-0.27978;40.5058;Vizcaino León 2010;Vizcaino León, D., 2010. El Cingle del Mas Cremat (Portell de Morella, Castellón).  Ein Mediterraneo, Valencia.
282;Costa do Pereiro;Distrito de Santarém;Portugal;Atlantic Coast;Wk-17026;7327;42;Short;AMS;Bone;Singular;Cervus sp.;;;;;c1b (base);Mesolithic;Late;Castelnovian A;21 trapeze / 3 segment;-7.71699;40.5288;Carvalho 2009;
297;Cova del Vidre;Tarragona;Spain;West Mediterranean;UBAR-832;7290;70;Long;Conventional;Charcoal;Bulk;n.d;;;;IV central;;Mesolithic;Late;Castelnovian B;1 triangle ;0.60203;40.70845;Morales et al. 2013;Morales, J.I., Vergès, J.M., Fontanals, M., Ollé, A., Allué, E., Angelucci, D.E., 2013. Procesos técnicos y culturales durante el Holoceno inicial en el noroeste de la Península Ibérica. Los niveles B y Bb de La Cativera (El Catllar, Tarragona). Trab. Prehist. 70, 54–75.
10;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;GrA-27275;9200;50;n.d;AMS;n.d;n.d;n.d;;;;;;Epipaleolithic;;;;-0.39962;40.74121;Alday et al. 2017;Alday, A., Domingo, R., Sebastián, M., Soto, A., Aranbarri, J., González-Sampériz, P., Sampietro-Vattuone, M.M., Utrilla, P., Montes, L., Peña-Monné, J.L., 2017. The silence of the layers: Archaeological site visibility in the Pleistocene-Holocene transition at the Ebro Basin. Quat. Sci. Rev. https://doi.org/10.1016/j.quascirev.2017.11.006
11;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;GrN-15519;8210;210;Long;Conventional;Charcoal;Bulk;n.d;;;;8d;UE 13;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.39962;40.74121;Sebastián 1988;Sebastián, A., 1988. Nuevos datos sobre la cuenca media del río Guadalope: el abrigo del Barranco Hondo y el abrigo de Ángel. Instituto de Estudios Turolenses. Excma. Diputación Provincial de Teruel.
12;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;GrN-15520;8150;70;Long;Conventional;Charcoal;Bulk;n.d;;;;8d;UE 13;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.39962;40.74121;Sebastián 1988;Sebastián, A., 1988. Nuevos datos sobre la cuenca media del río Guadalope: el abrigo del Barranco Hondo y el abrigo de Ángel. Instituto de Estudios Turolenses. Excma. Diputación Provincial de Teruel.
13;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;GrN-15518;8060;270;Long;Conventional;Charcoal;Bulk;n.d;;;;8d;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.39962;40.74121;Sebastián 1988;Sebastián, A., 1988. Nuevos datos sobre la cuenca media del río Guadalope: el abrigo del Barranco Hondo y el abrigo de Ángel. Instituto de Estudios Turolenses. Excma. Diputación Provincial de Teruel.
14;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;Beta-80397;8050;40;n.d.;AMS;Charcoal;n.d.;n.d.;;;;8d;;Mesolithic;Early;Notches and Denticulates Mesolithic;;-0.39962;40.74121;Utrilla et al. 2017;Utrilla, P., Domingo, R., Bea, M. 2017. El Arenal de Fonseca (Catellote, Teruel): ocupaciones prehistóricas del Gravetiense al Neolítico. Monografías Arqueológicas/Prehistoria, 52. Universidad de Zaragoza, España. 
15;Abrigo de Ángel 1;Teruel;Spain;West Mediterranean;GrN-18212;7950;300;n.d.;Conventional;Charcoal;n.d.;n.d.;;;;8c;;Mesolithic;Late;Castelnovian A;28 trapezes / 6 triangles  [based on Soto et al. 2023];-0.39962;40.74121;Utrilla et al. 2017;Utrilla, P., Domingo, R., Bea, M. 2017. El Arenal de Fonseca (Catellote, Teruel): ocupaciones prehistóricas del Gravetiense al Neolítico. Monografías Arqueológicas/Prehistoria, 52. Universidad de Zaragoza, España. 
